GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
0500000US13135,13135,"Gwinnett County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US13163,13163,"Jefferson County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US13223,13223,"Paulding County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,16,G,112,G,315,G
0500000US13247,13247,"Rockdale County, Georgia",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US16009,16009,"Benewah County, Idaho",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US16011,16011,"Bingham County, Idaho",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US16019,16019,"Bonneville County, Idaho",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US16051,16051,"Jefferson County, Idaho",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US16055,16055,"Kootenai County, Idaho",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US17031,17031,"Cook County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,20,1346,G,24928,G,80669,G
0500000US17043,17043,"DuPage County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,5,b,D,D,D,D,D
0500000US17079,17079,"Jasper County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US17089,17089,"Kane County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,5,c,D,D,D,D,D
0500000US17091,17091,"Kankakee County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,4,531,G,10947,H,34232,H
0500000US17097,17097,"Lake County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US17111,17111,"McHenry County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,b,D,D,D,D,D
0500000US17113,17113,"McLean County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US17115,17115,"Macon County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US17119,17119,"Madison County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,h,D,D,D,D,D
0500000US17123,17123,"Marshall County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US17143,17143,"Peoria County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,f,D,D,D,D,D
0500000US17155,17155,"Putnam County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
0500000US17157,17157,"Randolph County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,c,D,D,D,D,D
0500000US17177,17177,"Stephenson County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US17195,17195,"Whiteside County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,c,D,D,D,D,D
0500000US17197,17197,"Will County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US17201,17201,"Winnebago County, Illinois",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US18003,18003,"Allen County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US18031,18031,"Decatur County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,a,D,D,D,D,D
0500000US18033,18033,"DeKalb County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,3,f,D,D,D,D,D
0500000US18039,18039,"Elkhart County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,2,a,D,D,D,D,D
0500000US18051,18051,"Gibson County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,b,D,D,D,D,D
0500000US18063,18063,"Hendricks County, Indiana",33111,Iron and steel mills and ferroalloy manufacturing,2007,1,e,D,D,D,D,D
